公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地 区,省 份,城 市,所属行业,公司网址
300314,戴维医疗,宁波戴维医疗器械股份有限公司,"Ningbo David Medical Device Co.,Ltd.",浙江省宁波市象山经济开发区滨海工业园金兴路35号,300314,戴维医疗,2012-05-08,160000000,43000000,,,,0,0,华东,浙江,宁波市,C 制造业,www.nbdavid.com
300315,掌趣科技,北京掌趣科技股份有限公司,"OURPALM CO.,LTD",北京市海淀区马甸东路17号8层916,300315,掌趣科技,2012-05-11,360052000,178823040,,,,0,0,华北,北京,北京市,I 信息技术,www.ourpalm.com
300316,晶盛机电,浙江晶盛机电股份有限公司,"Zhejiang Jingsheng Mechanical & Electrical Co.,Ltd.",浙江省上虞市经济开发区通江西路218号,300316,晶盛机电,2012-05-11,133350000,43185075,,,,0,0,华东,浙江,绍兴市,C 制造业,www.jsjd.cc
300317,珈伟股份,深圳珈伟光伏照明股份有限公司,"Shenzhen Jiawei Photovoltaic Lighting Co.,Ltd.",广东省深圳市龙岗区坪地街道中心社区新发工业区1、2、3、4号,300317,珈伟股份,2012-05-11,140000000,53246638,,,,0,0,华南,广东,深圳市,C 制造业,www.jiawei.com
300318,博晖创新,北京博晖创新光电技术股份有限公司,"Beijing Bohui Innovation Technology Co.,Ltd.",北京市昌平区科技园区白浮泉路10号2号楼(北控科技大厦420室),300318,博晖创新,2012-05-23,102400000,37596990,,,,0,0,华北,北京,北京市,C 制造业,www.bohui-tech.com
300319,麦捷科技,深圳市麦捷微电子科技股份有限公司,"Shenzhen Microgate Technology Co.,Ltd",广东省深圳市龙华新区观澜街道广培社区裕新路65号南兴工业园厂房第一栋、第二栋,300319,麦捷科技,2012-05-23,53340000,16400000,,,,0,0,华南,广东,深圳市,C 制造业,www.szmicrogate.com
300320,海达股份,江阴海达橡塑股份有限公司,"JIANGYIN HAIDA RUBBER AND PLASTIC CO.,LTD.",江苏省江阴市周庄镇云顾路585号,300320,海达股份,2012-06-01,66670000,16670000,,,,0,0,华东,江苏,无锡市,C 制造业,www.haida.cn
300321,同大股份,山东同大海岛新材料股份有限公司,"SHANDONG TONGDA ISLAND NEW MATERIALS CO.,LTD",山东省潍坊昌邑市利民街西首,300321,同大股份,2012-05-23,44400000,18023078,,,,0,0,华东,山东,潍坊市,C 制造业,www.tongdahdcx.com
300322,硕贝德,惠州硕贝德无线科技股份有限公司,"Huizhou Speed Wireless Technology Co.,Limited",广东省惠州市东江高新区上霞片区SX-01-02号,300322,硕贝德,2012-06-08,93345000,23345000,,,,0,0,华南,广东,惠州市,C 制造业,www.speed-hz.com
300323,华灿光电,华灿光电股份有限公司,HC SemiTek Corporation,湖北省武汉市东湖开发区滨湖路8号,300323,华灿光电,2012-06-01,200000000,50000000,,,,0,0,华中,湖北,武汉市,C 制造业,www.hcsemitek.com
300324,旋极信息,北京旋极信息技术股份有限公司,"Beijing Watertek Information Technology Co.,Ltd.",北京市海淀区北四环中路229号海泰大厦1006室,300324,旋极信息,2012-06-08,56000000,14000000,,,,0,0,华北,北京,北京市,I 信息技术,www.watertek.com
300325,德威新材,江苏德威新材料股份有限公司,"Jiangsu Dewei Advanced Materials Co.,Ltd",江苏省太仓市沙溪镇沙南东路99号,300325,德威新材,2012-06-01,80000000,20000000,,,,0,0,华东,江苏,苏州市,C 制造业,www.chinadewei.com
300326,凯利泰,上海凯利泰医疗科技股份有限公司,"Shanghai Kinetic Medical co.,ltd.",上海市张江高科技园东区瑞庆路528号23幢2楼,300326,凯利泰,2012-06-13,76875000,19500000,,,,0,0,华东,上海,上海市,C 制造业,www.kineticmedinc.com.cn
300327,中颖电子,中颖电子股份有限公司,Sino Wealth Electronic Ltd.,上海市长宁区临空经济园区金钟路767弄3号,300327,中颖电子,2012-06-13,128000000,32000000,,,,0,0,华东,上海,上海市,C 制造业,www.sinowealth.com
300328,宜安科技,东莞宜安科技股份有限公司,"Dongguan Eontec Co.,Ltd.",广东省东莞市清溪镇银泉工业区,300328,宜安科技,2012-06-19,112000000,28000000,,,,0,0,华南,广东,东莞市,C 制造业,www.e-ande.com
300329,海伦钢琴,海伦钢琴股份有限公司,"HAILUN PIANO CO.,LTD.",浙江省宁波市北仑区普陀山路8号,300329,海伦钢琴,2012-06-19,133980000,33540000,,,,0,0,华东,浙江,宁波市,C 制造业,www.hailunpiano.com
300330,华虹计通,上海华虹计通智能系统股份有限公司,"SHANGHAI HUAHONGJT SMART SYSTEM CO.,LTD",上海市长宁区广顺路33号H栋3-4F,300330,华虹计通,2012-06-19,80000000,20000000,,,,0,0,华东,上海,上海市,I 信息技术,www.huahongjt.com
300331,苏大维格,苏州苏大维格光电科技股份有限公司,"SVG OPTRONICS CO.,LTD",江苏省苏州工业园区苏虹东路北钟南街478号,300331,苏大维格,2012-06-28,62000000,15500000,,,,0,0,华东,江苏,苏州市,C 制造业,www.svgoptronics.com
300332,天壕节能,天壕节能科技股份有限公司,"Top Resource Conservation Engineering Co.,Ltd.",北京市海淀区西直门北大街32号枫蓝国际中心2号楼906室,300332,天壕节能,2012-06-28,320000000,80000000,,,,0,0,华北,北京,北京市,M 科研服务,www.trce.com.cn
300333,兆日科技,深圳兆日科技股份有限公司,"Sinosun Technology Co.,Ltd.",广东省深圳市福田区车公庙泰然工业区213栋6层C座,300333,兆日科技,2012-06-28,112000000,28000000,,,,0,0,华南,广东,深圳市,I 信息技术,www.sinosun.com.cn
300334,津膜科技,天津膜天膜科技股份有限公司,"TIANJIN MOTIMO MEMBRANE TECHNOLOGY CO.,LTD.",天津市经济技术开发区第11大街60号,300334,津膜科技,2012-07-05,116000000,29000000,,,,0,0,华北,天津,天津市,C 制造业,www.motimo.com
300335,迪森股份,广州迪森热能技术股份有限公司,"Guangzhou Devotion Thermal Technology Co.,Ltd.",广东省广州市经济开发区东区东众路42号,300335,迪森股份,2012-07-10,209233251,52320000,,,,0,0,华南,广东,广州市,D 水电煤气,www.devotiongroup.com
300336,新文化,上海新文化传媒集团股份有限公司,"SHANGHAI NEW CULTURE MEDIA GROUP CO.,LTD.",上海市虹口区东江湾路444号北区238室,300336,新文化,2012-07-10,96000000,24000000,,,,0,0,华东,上海,上海市,R 文化传播,www.ncmedia.com.cn
300337,银邦股份,银邦金属复合材料股份有限公司,"Yinbang Clad Material Co.,Ltd.",江苏省无锡市新区鸿山街道后宅,300337,银邦股份,2012-07-18,186800000,46800000,,,,0,0,华东,江苏,无锡市,C 制造业,www.cn-yinbang.com
300338,开元仪器,长沙开元仪器股份有限公司,"Changsha Kaiyuan Instruments Co.,LTD",湖南省长沙市经济技术开发区开元路172号,300338,开元仪器,2012-07-26,90000000,22500000,,,,0,0,华中,湖南,长沙市,C 制造业,www.chs5e.com
300339,润和软件,江苏润和软件股份有限公司,"Jiangsu Hoperun Software Co., Ltd.",江苏省南京市雨花台区铁心桥工业园,300339,润和软件,2012-07-18,153480000,38380000,,,,0,0,华东,江苏,南京市,I 信息技术,www.hoperun.com
300340,科恒股份,江门市科恒实业股份有限公司,"Jiangmen Kanhoo Industry Co.,Ltd",广东省江门市江海区滘头滘兴南路22号,300340,科恒股份,2012-07-26,50000000,12500000,,,,0,0,华南,广东,江门市,C 制造业,www.keheng.com.cn
300341,麦迪电气,麦克奥迪（厦门）电气股份有限公司,"Motic (Xiamen) Electric Group Co.,Ltd",福建省厦门市火炬高新区(翔安)产业区舫山南路808号,300341,麦迪电气,2012-07-26,92000000,23000000,,,,0,0,华东,福建,厦门市,C 制造业,www.motic-electric.com
300342,天银机电,常熟市天银机电股份有限公司,"Changshu Tianyin Electromechanical Co.,Ltd.",江苏省苏州市常熟碧溪新区迎宾路8号,300342,天银机电,2012-07-26,100000000,25000000,,,,0,0,华东,江苏,苏州市,C 制造业,www.tyjd.cc
300343,联创节能,山东联创节能新材料股份有限公司,"Lecron Energy Saving Material Co.,LTD.",山东省淄博市张店区经济开发区创业路南段,300343,联创节能,2012-08-01,40000000,10000000,,,,0,0,华东,山东,淄博市,C 制造业,www.lecron.cn
300344,太空板业,北京太空板业股份有限公司,Beijing Taikong Panel Industry Corp.,北京市丰台区桥南产业基地6号C04监测楼,300344,太空板业,2012-08-01,100520000,25130000,,,,0,0,华北,北京,北京市,C 制造业,www.taikong.cn
300345,红宇新材,湖南红宇耐磨新材料股份有限公司,"HONYU WEAR-RESISTANT NEW MATERIALS CO.,LTD.",湖南省长沙市金洲新区金沙西路068号,300345,红宇新材,2012-08-01,96000000,24000000,,,,0,0,华中,湖南,长沙市,C 制造业,www.zghyu.com
300346,南大光电,江苏南大光电材料股份有限公司,"Jiangsu Nata Opto-electronic Material Co.,LTD",江苏省苏州工业园区翠薇街9号月亮湾国际中心7楼,300346,南大光电,2012-08-07,100540000,25140000,,,,0,0,华东,江苏,苏州市,C 制造业,www.natachem.com
300347,泰格医药,杭州泰格医药科技股份有限公司,"Hangzhou Tigermed Consulting Co.,Ltd.",浙江省杭州市滨江区南环路3760号17层1701-A室,300347,泰格医药,2012-08-17,106800000,26798000,,,,0,0,华东,浙江,杭州市,M 科研服务,www.tigermed.net
300348,长亮科技,深圳市长亮科技股份有限公司,"Shenzhen Sunline Tech Co.,Ltd.",广东省深圳市南山区高新技术产业园区深圳软件园7栋501、502,300348,长亮科技,2012-08-17,51700000,13000000,,,,0,0,华南,广东,深圳市,I 信息技术,www.sunline.cn
300349,金卡股份,金卡高科技股份有限公司,"GOLDCARD HIGH-TECH CO.,LTD",浙江省乐清经济开发区纬十七路261号,300349,金卡股份,2012-08-17,90000000,22500000,,,,0,0,华东,浙江,温州市,C 制造业,www.china-goldcard.com
300350,华鹏飞,深圳市华鹏飞现代物流股份有限公司,"Shenzhen Huapengfei Modern Logistics Co.,Ltd.",广东省深圳市福田区八卦岭八卦路众鑫科技大厦第12层（大厦自编号1306#）,300350,华鹏飞,2012-08-21,86670000,21670000,,,,0,0,华南,广东,深圳市,G 运输仓储,www.huapengfei.com
300351,永贵电器,浙江永贵电器股份有限公司,"Zhejiang Yonggui Electric Equipment Co.,LTD.",浙江省台州市天台县高新技术产业园区,300351,永贵电器,2012-09-20,102180000,26000000,,,,0,0,华东,浙江,台州市,C 制造业,www.yonggui.com
300352,北信源,北京北信源软件股份有限公司,Beijing VRV Software Corporation Limited.,北京市海淀区中关村南大街34号中关村科技发展大厦C座1602室,300352,北信源,2012-09-12,133400000,33400000,,,,0,0,华北,北京,北京市,I 信息技术,www.vrv.com.cn
300353,东土科技,北京东土科技股份有限公司,"Kyland Technology Co.,Ltd.",北京市石景山区中关村科技园区石景山园实兴东街18号崇新创意大厦2层,300353,东土科技,2012-09-27,53512800,13400000,,,,0,0,华北,北京,北京市,C 制造业,www.kyland.com.cn
300354,东华测试,江苏东华测试技术股份有限公司,"DongHua Testing Technology Co.,Ltd.",江苏省靖江市沿江公路罗家港桥东北侧4幢,300354,东华测试,2012-09-20,66524136,16635000,,,,0,0,华东,江苏,泰州市,C 制造业,www.dhtest.com
300355,蒙草抗旱,内蒙古和信园蒙草抗旱绿化股份有限公司,"Inner Mongolia Hotision&Monsod Drought Resistance Greening Co,Ltd",内蒙古自治区呼和浩特市盛乐经济园区盛乐五街南侧,300355,蒙草抗旱,2012-09-27,205465500,51540000,,,,0,0,华北,内蒙古,呼和浩特市,E 建筑业,www.nmhxy.com
300356,光一科技,光一科技股份有限公司,"EleFirst Science & Tech Co.,Ltd",江苏省南京市江宁经济技术开发区胜太路88号,300356,光一科技,2012-10-09,130005000,32505000,,,,0,0,华东,江苏,南京市,C 制造业,www.elefirst.com
